H2,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
,,Mus,4773,12 33 35.7,72 14 06,,3.84,0.16,,0.14,,B5 V,,
5,,Dra,4787,12 34 15.8,C69 41 11,vb,3.85,0.12,,0.02,,B6 IIIpe,,
,,,4783,12 34 33.4,C33 08 44,,5.42,C1.01,,C0.96,,K0 III CN,,1
8,ˇ,CVn,4785,12 34 37.0,C41 15 26,adsb,4.24,C0.59,,C0.67,,G0 V,,
9,ˇ,Crv,4786,12 35 21.7,23 29 56,,2.65,C0.89,,C0.88,,G5 IIb,,
23,,Com,4789,12 35 46.3,C22 31 40,dbm,4.80,C0.01,,C0.03,,A0m A1 IV,,
24,,Com,4792,12 36 03.4,C18 16 32,d,5.03,C1.15,,C1.12,,K2 III,,
," ̨",Mus,4798,12 38 18.4,69 14 14,d,2.69,0.18,,0.23,,B2 IV,V,
,,Cen,4802,12 38 43.4,48 38 34,,3.85,C0.05,,C0.06,,A1 IVnn,,
26,,Vir,4813,12 40 12.2,08 05 50,d,4.66,C1.24,,C1.15,,K2 III CN 1.5,,
,,Cen,4819,12 42 32.8,49 03 40,dbm,2.20,0.02,,0.01,,A1 IV,,
29,1,Vir,4825,12 42 35.9,01 33 03,ocdbm,2.74,C0.36,,C0.43,,F1 V,,
29,2,Vir,4826,12 42 35.9,01 33 01,ocdm,2.74,C0.36,,C0.43,,F0m F2 V,,
30,,Vir,4828,12 42 49.2,C10 08 02,b,4.88,C0.08,,C0.08,,A0 Va ( Boo),,
,,,4839,12 45 00.0,28 25 31,,5.46,C1.35,,C1.31,,K3 III,,
,Y,CVn,4846,12 45 59.8,C45 20 22,,5.42,C2.99,,C3.07,,"C5,5",,
32 FM,,Vir,4847,12 46 33.1,C07 34 21,b,5.22,C0.32,,C0.34,,F2m,,
,ˇ,Mus,4844,12 47 26.1,68 12 32,cdm,3.04,0.18,,0.19,,B2 V C B2.5 V,,
,ˇ,Cru,4853,12 48 48.9,59 47 22,vdb,1.25,0.24,,0.27,,B0.5 III,,
,,,4874,12 51 41.7,34 05 59,d,4.90,0.03,,0.01,,A0 IV,,
31,,Com,4883,12 52 35.9,C27 26 25,s,4.93,C0.68,,C0.70,,G0 IIIp,,
,,,4888,12 54 10.2,49 02 37,b,4.33,C1.34,,C1.33,,K3/4 III,,
,,,4889,12 54 28.1,40 16 45,,4.25,C0.22,,C0.27,,A7 V,,
77,,UMa,4905,12 54 50.3,C55 51 35,dvbn32,1.76,0.02,,0.04,,A0p Cr,,
40,,Vir,4902,12 55 19.0,09 38 21,,4.77,C1.59,,C2.18,,M3 III Ca,,1
,1,Cru,4898,12 55 41.6,57 16 41,d,4.03,0.18,,0.26,,B2 IV,V,
8,,Dra,4916,12 56 12.4,C65 20 18,v,5.23,C0.30,,C0.35,,F0 IV,V,
43,ı,Vir,4910,12 56 32.2,C03 17 50,d,3.39,C1.57,,C2.24,,M3C III,,
12," ̨ 2",CVn,4915,12 56 53.4,C38 13 08,vd,2.89,0.12,,0.13,,A0p Si Eu,,
,,Oct,4870,12 57 07.6,85 13 23,dm,5.45,C0.99,,C0.97,,K0 III,,
78,,UMa,4931,13 01 31.1,C56 16 01,asdm,4.93,C0.37,,C0.45,,F2 V,,
47,,Vir,4932,13 03 05.9,C10 51 36,asd,2.85,C0.93,,C0.83,,G8 IIIab,,
,ı,Mus,4923,13 03 34.3,71 38 53,b,3.61,C1.19,,C1.17,,K2 III,,
14,,CVn,4943,13 06 36.2,C35 42 01,,5.20,0.06,,0.04,,B9 V,,

H18,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
," 2",Cen,4942,13 08 00.0,50 00 18,db,4.27,0.18,,0.18,,B1.5 V,,
51,,Vir,4963,13 10 54.6,05 38 14,dbm,4.38,0.01,,C0.01,,A1 IV,,
43,ˇ,Com,4983,13 12 44.1,C27 47 05,db,4.23,C0.57,,C0.67,,F9.5 V,,
,,Mus,4993,13 16 31.5,67 59 31,vdb,4.79,0.08,,0.09,,B7 V,,
,,,5006,13 17 55.1,31 36 13,,5.10,C0.96,,C0.95,,K0 III,,
20,AO,CVn,5017,13 18 22.2,C40 28 32,sv,4.72,C0.31,,C0.31,,F2 III (str. met.),,
60,,Vir,5015,13 18 32.4,C05 22 22,,4.78,C1.64,,C1.97,,M1 III,,
61,,Vir,5019,13 19 22.6,18 24 49,d,4.74,C0.71,,C0.75,,G6.5 V,,
46,,Hya,5020,13 19 55.9,23 16 07,d,2.99,C0.92,,C0.90,,G8 IIIa,,
,,Cen,5028,13 21 38.6,36 48 34,,2.75,C0.07,,C0.02,,A2 Va,,
,,,5035,13 23 50.6,61 05 05,d,4.52,0.14,,0.13,,B3 V,,
79,,UMa,5054,13 24 40.1,C54 49 45,db,2.23,C0.06,,C0.07,,A1 VaC (Si),,
80,,UMa,5062,13 25 57.8,C54 53 31,b,3.99,C0.17,,C0.19,,A5 Vn,,
67," ̨",Vir,5056,13 26 10.2,11 15 26,vdbn33,0.98,0.24,,0.25,,B1 V,,
68,,Vir,5064,13 27 42.0,12 48 12,,5.27,C1.48,,C1.60,,M0 III,,
,,,5085,13 29 07.7,C59 51 02,d,5.40,0.01,,C0.01,,A1 Vn,,
70,,Vir,5072,13 29 20.1,C13 40 50,d,4.97,C0.71,,C0.77,,G4 V,,
,,,5089,13 32 07.4,39 30 08,dbm,3.90,C1.19,,C1.10,,G8 III,,
78,CW,Vir,5105,13 35 04.2,C03 33 52,vb,4.92,C0.03,,C0.03,,A1p Cr Eu,,
,BH,CVn,5110,13 35 37.3,C37 05 17,b,4.91,C0.40,,C0.55,,F1 VC,,
79,,Vir,5107,13 35 38.2,00 41 23,,3.38,C0.11,,C0.12,,A2 IV,,
,,,5139,13 37 37.8,C71 08 54,,5.50,C1.22,,C1.18,,gK2,,
,,Cen,5132,13 41 04.3,53 33 35,d,2.29,0.17,,0.23,,B1 III,,
,v744,Cen,5134,13 41 09.0,50 02 35,s,5.74,C1.50,,C3.33,,M6 III,,
82,,Vir,5150,13 42 35.2,08 47 45,,5.03,C1.62,,C2.04,,M1.5 III,,
1,,Cen,5168,13 46 44.7,33 08 12,b,4.23,C0.39,,C0.44,,F2 VC,,
4,,Boo,5185,13 48 08.5,C17 21 55,d,4.50,C0.51,,C0.51,,F7 V,,
85,,UMa,5191,13 48 16.1,C49 13 17,abn34,1.85,0.10,,0.08,,B3 V,,
,v766,Cen,5171,13 48 29.4,62 40 53,sdm,6.40,,C,,C,K0 0,Ia,
5,,Boo,5200,13 50 22.2,C15 42 24,,4.05,C1.52,,C1.60,,K5.5 III,,
2 v806,,Cen,5192,13 50 31.4,34 32 33,,4.19,C1.52,,C3.00,,M4.5 III,,
,,Cen,5190,13 50 37.3,41 46 45,vb,3.41,0.23,,0.24,,B2 IV,,
,,Cen,5193,13 50 44.3,42 33 55,sdb,3.47,0.17,,0.21,,B2 IV,Vpne (shell),
89,,Vir,5196,13 50 52.8,18 13 32,,4.96,C1.06,,C1.09,,K0.5 III,,
10,CU,Dra,5226,13 51 58.4,C64 37 56,d,4.58,C1.57,,C2.35,,M3.5 III,,
8,,Boo,5235,13 55 33.9,C18 18 20,asdb,2.68,C0.58,,C0.65,,G0 IV,,
,,Cen,5231,13 56 42.2,47 22 43,b,2.55,0.18,,0.18,,B2.5 IV,,
,,,5241,13 59 00.4,63 46 35,,4.71,C1.08,,C1.05,,K1.5 III,,
,,Cen,5248,13 59 24.2,42 11 25,,3.83,0.22,,0.23,,B2 IV,,
47,,Hya,5250,13 59 33.7,25 03 42,b,5.20,0.09,,0.07,,B8 V,,
,1,Cen,5249,13 59 49.8,44 53 35,,3.87,0.21,,0.22,,B2 IV,V,
93,,Vir,5264,14 02 35.4,C01 27 21,db,4.23,C0.12,,C0.14,,A3 IV,,
,2,Cen,5260,14 02 53.3,45 41 32,b,4.34,C0.60,,C0.65,,F6 II,,
,,,5270,14 03 26.3,C09 35 50,s,6.18,C0.85,,C0.87,,G8: II: Fe,,5
11," ̨",Dra,5291,14 04 53.5,C64 17 16,sb,3.67,0.05,,0.08,,A0 III,,
,ˇ,Cen,5267,14 05 08.7,60 27 41,dbmn35,0.61,0.23,,0.25,,B1 III,,
,,Cen,5285,14 07 11.0,41 16 03,,4.36,0.20,,0.21,,B2 V,,
,,Aps,5261,14 07 11.6,76 53 05,vs,5.69,C1.24,,C4.10,,M6.5 III:,,
49,,Hya,5287,14 07 25.8,26 46 14,,3.25,C1.09,,C1.10,,K2 III Fe,,0.5
5,,Cen,5288,14 07 46.7,36 27 36,dn36,2.06,C1.01,,C1.01,,K0 IIIb,,

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,H19,
Designation,,,BS=HR,Right,,,,,,,,Spectral Type,,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
,BY,Boo,5299,14 08 40.1,C43 46 01,,5.13,C1.49,,C2.74,,M4.5 III,,
4,,UMi,5321,14 08 48.2,C77 27 38,db,4.80,C1.37,,C1.34,,K3 IIIb Fe,,0.5
12,,Boo,5304,14 11 14.5,C25 00 17,db,4.82,C0.54,,C0.57,,F8 IV,,
98,,Vir,5315,14 13 53.1,10 21 32,,4.18,C1.32,,C1.35,,K2.5 III Fe,,0.5
16," ̨",Boo,5340,14 16 30.3,C19 05 12,dmn37,0.05,C1.24,,C1.22,,K1.5 III Fe,,0.5
21,,Boo,5350,14 16 49.2,C51 16 57,db,4.75,C0.24,,C0.19,,A7 IV,,
99,,Vir,5338,14 16 59.2,06 05 17,,4.07,C0.51,,C0.59,,F7 III IV,,
19,,Boo,5351,14 17 05.2,C46 00 14,,4.18,C0.09,,C0.04,,A0 Va ( Boo),,
,,,5361,14 18 46.7,C35 25 29,b,4.80,C1.06,,C1.00,,K0 III,,
100,,Vir,5359,14 20 06.8,13 27 19,b,4.52,C0.13,,C0.11,,A5m:,,
18,,Boo,5365,14 20 10.0,C12 55 11,d,5.41,C0.39,,C0.41,,F3 V,,
,,Lup,5354,14 20 35.8,46 08 33,,3.55,0.18,,0.18,,B2.5 IVn,,
,,,5358,14 21 37.9,56 28 14,,4.30,C0.08,,C0.21,,B6 Ib,,
,,Cen,5367,14 21 41.3,37 58 10,d,4.05,0.03,,0.02,,A0 III,,
,v761,Cen,5378,14 24 11.1,39 35 43,v,4.41,0.19,,0.20,,B7 IIIp (var),,
,,,5392,14 25 06.7,C05 44 13,b,5.10,C0.12,,C0.14,,A5 V,,
23,,Boo,5404,14 25 49.6,C51 45 57,d,4.04,C0.50,,C0.59,,F7 V,,
,,,5390,14 25 52.2,24 53 22,,5.34,C0.96,,C0.95,,K0 III,,
22,,Boo,5405,14 27 19.0,C19 08 40,,5.40,C0.23,,C0.21,,F0m,,
,1,Lup,5395,14 27 20.0,45 18 15,vd,4.56,0.15,,0.14,,B2 IV,,
,2,Lup,5396,14 27 22.7,45 27 43,cdbm,4.33,C0.43,,C0.58,,F4 IV C A7:,,
5,,UMi,5430,14 27 30.5,C75 36 49,d,4.25,C1.43,,C1.42,,K4 III,,
105,,Vir,5409,14 29 09.4,02 18 36,sdbm,4.81,C0.69,,C0.73,,G2 IV,,
52,,Hya,5407,14 29 15.7,29 34 26,d,4.97,0.07,,0.05,,B8 IV,,
,ı,Oct,5339,14 30 06.4,83 45 00,,4.31,C1.30,,C1.30,,K2 III,,
25,,Boo,5429,14 32 37.6,C30 17 27,ad,3.57,C1.30,,C1.22,,K3 III,,
27,,Boo,5435,14 32 49.3,C38 13 41,d,3.04,C0.19,,C0.17,,A7 IVC,,
,,Lup,5425,14 33 52.5,50 32 17,,4.44,0.18,,0.18,,B2 III,,
28,,Boo,5447,14 35 29.1,C29 39 56,d,4.47,C0.36,,C0.41,,F2 V,,
,,Cen,5440,14 36 41.4,42 14 17,v,2.33,0.16,,0.17,,B1.5 IVpne (shell),,
,,Lup,5453,14 39 08.5,49 30 19,,4.05,0.15,,0.16,,B5 V,,
33,,Boo,5468,14 39 31.5,C44 19 31,b,5.39,C0.03,,C0.05,,A1 V,,
," ̨ 2",Cen,5460,14 40 52.0,60 54 38,odn38,1.35,C0.90,,C0.88,,K1 V,,
," ̨ 1",Cen,5459,14 40 52.3,60 54 42,odbn38,0.01,C0.71,,C0.69,,G2 V,,
30,,Boo,5478,14 42 02.0,C13 38 59,odbm,3.78,C0.04,,C0.06,,A2 Va,,
,,,5471,14 43 06.9,37 52 19,,4.01,0.16,,0.18,,B3 V,,
," ̨",Lup,5469,14 43 10.1,47 27 59,vdb,2.30,0.15,,0.21,,B1.5 III,,
," ̨",Cir,5463,14 44 01.4,65 03 15,db,3.18,C0.26,,C0.26,,A7p Sr Eu,,
107,,Vir,5487,14 44 02.3,05 44 16,b,3.87,C0.39,,C0.47,,F2 V,,
34,W,Boo,5490,14 44 14.2,C26 27 00,v,4.80,C1.67,,C2.13,,M3 III,,
,,,5485,14 44 47.7,35 15 08,,4.06,C1.36,,C1.35,,K3 IIIb,,
36,,Boo,5506,14 45 47.7,C26 59 49,dm,2.35,C0.97,,C0.95,,K0 II,III,
109,,Vir,5511,14 47 11.1,C01 48 57,,3.73,0.01,,C0.01,,A0 IVnn,,
,,,5495,14 48 19.6,52 27 38,d,5.22,C0.98,,C0.96,,G8 III,,
56,,Hya,5516,14 48 49.9,26 09 50,,5.23,C0.94,,C0.93,,G8/K0 III,,
," ̨",Aps,5470,14 50 14.7,79 07 16,,3.83,C1.43,,C1.42,,K3 III CN 0.5,,
7,ˇ,UMi,5563,14 50 40.2,C74 04 47,dn40,2.07,C1.47,,C1.46,,K4 III,,
58,,Hya,5526,14 51 22.8,28 02 11,,4.42,C1.37,,C1.43,,K2.5 IIIb Fe,,1:
8," ̨ 1",Lib,5530,14 51 42.7,16 04 23,,5.15,C0.40,,C0.48,,F3 V,,
9," ̨ 2",Lib,5531,14 51 54.3,16 07 03,dbn39,2.75,C0.15,,C0.16,,A3 III IV,,

H20,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,,
,,,,h m s,ı 0 00,,,,,,,,,,
,,,5552,14 51 54.7,C59 13 09,,5.48,C1.37,,C1.34,,K4 III,,,
,o,Lup,5528,14 52 51.2,43 39 03,dbm,4.32,0.15,,0.14,,B5 IV,,,
,,,5558,14 56 53.2,33 55 47,db,5.32,C0.05,,C0.06,,A0 V,,,
15," 2",Lib,5564,14 57 46.5,11 29 00,,5.48,C1.49,,C1.51,,gK4,,,
,RR,UMi,5589,14 57 53.0,C65 51 33,b,4.63,C1.59,,C2.85,,M4.5 III,,,
16,,Lib,5570,14 58 09.1,04 25 15,,4.47,C0.32,,C0.38,,F0 IV,,,
,ˇ,Lup,5571,14 59 45.1,43 12 26,,2.68,0.18,,0.23,,B2 IV,,,
,,Cen,5576,15 00 22.3,42 10 38,dm,3.13,0.21,,0.21,,B2 V,,,
19,ı,Lib,5586,15 01 57.8,08 35 29,vdb,4.91,0.00,,C0.07,,B9.5 V,,,
42,ˇ,Boo,5602,15 02 38.6,C40 19 06,,3.49,C0.96,,C0.89,,G8 IIIa Fe,,0.5,
110,,Vir,5601,15 03 50.2,C02 01 11,,4.39,C1.03,,C1.04,,K0C IIIb Fe,,,0.5
20,,Lib,5603,15 05 09.4,25 21 13,,3.25,C1.67,,C2.23,,M2.5 III,,,
43,,Boo,5616,15 05 14.3,C26 52 35,,4.52,C1.24,,C1.23,,K2 III,,,
,,,5635,15 06 48.5,C54 29 08,,5.24,C0.96,,C0.95,,G8 III Fe,,1,
45,,Boo,5634,15 08 06.8,C24 47 53,d,4.93,C0.43,,C0.51,,F5 V,,,
,,Lup,5626,15 10 05.9,45 20 59,dbm,4.07,0.16,,0.18,,B3 V,,,
," 1",Lup,5646,15 13 13.8,48 48 24,d,3.88,0.03,,0.02,,B9.5 IVnn,,,
24,,Lib,5652,15 13 16.8,19 51 38,db,4.54,0.07,,0.06,,B9p Si,,,
,,Lup,5649,15 13 37.5,52 10 06,d,3.41,C0.92,,C0.91,,G8 III,,,
,,,5691,15 14 51.5,C67 16 36,,5.15,C0.55,,C0.62,,F8 V,,,
1,,Lup,5660,15 15 45.6,31 35 13,,4.91,C0.37,,C0.48,,F0 Ib,II,,
3,,Ser,5675,15 16 06.6,C04 52 18,dm,5.32,C1.09,,C1.05,,gK0,,,
49,ı,Boo,5681,15 16 14.9,C33 14 48,db,3.46,C0.96,,C0.96,,G8 III Fe,,1,
27,ˇ,Lib,5685,15 18 00.3,09 27 00,b,2.61,0.07,,0.08,,B8 IIIn,,,
2,,Lup,5686,15 18 57.7,30 12 56,,4.35,C1.10,,C1.03,,K0 IIIa CH,,,1
,ˇ,Cir,5670,15 18 58.6,58 52 07,,4.07,C0.09,,C0.08,,A3 Vb,,,
,,Lup,5683,15 19 49.7,47 56 31,dm,4.27,0.09,,0.07,,B8 V,,,
,,TrA,5671,15 20 39.8,68 44 46,,2.87,C0.01,,C0.04,,A1 III,,,
13,,UMi,5735,15 20 42.8,C71 46 05,,3.00,C0.06,,C0.12,,A3 III,,,
,ı,Lup,5695,15 22 35.6,40 42 47,,3.22,0.23,,0.23,,B1.5 IVn,,,
,1,Lup,5705,15 22 59.1,36 19 38,d,3.57,C1.53,,C1.59,,K4 III,,,
,,Lup,5708,15 23 56.7,44 45 17,dbm,3.37,0.19,,0.20,,B2 IV,V,,
,2,Lup,5712,15 24 20.6,36 55 25,,4.54,0.16,,0.16,,B4 V,,,
,,Cir,5704,15 24 51.9,59 23 09,cdm,4.48,C0.17,,C0.18,,B5 IV,,,
51 1,,Boo,5733,15 25 11.4,C37 18 47,db,4.31,C0.31,,C0.35,,F0 IV,,,
12,,Dra,5744,15 25 20.6,C58 54 06,d,3.29,C1.17,,C1.07,,K2 III,,,
9,1,Ser,5739,15 26 38.9,C15 21 50,,5.16,C1.65,,C1.84,,M1 IIIa,,,
3,ˇ,CrB,5747,15 28 35.5,C29 02 34,vdb,3.66,C0.32,,C0.37,,F0p Cr Eu,,,
52," 1",Boo,5763,15 31 35.7,C40 46 15,,5.04,C1.59,,C1.71,,K4.5 IIIb Ba 0.5,,,
," 1",Aps,5730,15 33 34.1,73 27 05,d,5.40,0.15,,0.14,,B1pne,,,
4,,CrB,5778,15 33 40.6,C31 17 51,dm,4.14,0.13,,0.12,,B6 Vnn,,,
37,,Lib,5777,15 35 11.5,10 07 36,,4.61,C1.00,,C1.02,,K1 III,IV,,
5," ̨",CrB,5793,15 35 28.3,C26 39 12,bn41,2.22,C0.03,,C0.05,,A0 IV,,,
13,ı,Ser,5789,15 35 41.2,C10 28 41,cdm,3.80,C0.27,,C0.30,,F0 III,IV C F0 IIIb,,
,,Lup,5776,15 36 22.8,41 13 39,dvbm,2.80,0.22,,0.22,,B2 IVn,,,
38,,Lib,5787,15 36 33.8,14 51 00,d,3.91,C1.01,,C1.02,,G8.5 III,,,
,,,5784,15 37 28.6,44 27 26,,5.44,C1.50,,C1.49,,K4/5 III,,,
39,,Lib,5794,15 38 09.1,28 11 42,d,3.60,C1.36,,C1.36,,K3.5 III,,,
,,TrA,5771,15 38 26.1,66 22 38,d,4.11,C1.16,,C1.12,,K1/2 III,,,
54,,Boo,5823,15 38 29.5,C40 17 38,,5.25,C0.89,,C0.89,,G7 III,IV Fe,,2

"BRIGHT STARS,",,,,,,,J2018.5,,,,,,H21,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,,
,,,,h m s,ı 0 00,,,,,,,,,,
,!,Lup,5797,15 39 18.4,42 37 36,db,4.34,C1.41,,C1.42,,K4.5 III,,,
40,,Lib,5812,15 39 47.8,29 50 14,b,3.66,0.18,,0.18,,B2.5 V,,,
,,,5798,15 40 12.5,52 25 56,d,5.43,C0.01,,C0.03,,B9 V,,,
43,,Lib,5838,15 43 00.9,19 44 15,db,4.75,C1.57,,C1.74,,M0 IIIb,,,
16,,UMi,5903,15 43 26.1,C77 44 12,,4.29,C0.04,,C0.05,,A2 III,IVn,,
8,,CrB,5849,15 43 31.2,C26 14 17,dm,3.81,C0.02,,C0.04,,A0 IV comp.?,,,
24," ̨",Ser,5854,15 45 10.8,C06 22 07,d,2.63,C1.17,,C1.09,,K2 IIIb CN 1,,,
,,,5886,15 46 57.2,C62 32 34,,5.19,C0.06,,C0.07,,A2 IV,,,
28,ˇ,Ser,5867,15 47 02.5,C15 21 54,d,3.65,C0.07,,C0.09,,A2 IV,,,
27,,Ser,5868,15 47 20.6,C07 17 46,b,4.42,C0.60,,C0.66,,G0 V,,,
35,,Ser,5879,15 49 34.4,C18 05 08,,4.09,C1.62,,C1.73,,M0.5 IIIab,,,
10,ı,CrB,5889,15 50 22.2,C26 00 46,s,4.59,C0.79,,C0.82,,G5 III,IV Fe,,1
32,,Ser,5881,15 50 35.2,03 29 08,db,3.54,0.04,,0.03,,A0 III,,,
37,,Ser,5892,15 51 44.4,C04 25 24,,3.71,C0.15,,C0.13,,A5m,,,
11,,CrB,5901,15 51 55.8,C35 36 03,sd,4.79,C1.00,,C0.97,,K1 IVa,,,
5,,Lup,5883,15 52 08.4,33 40 55,b,3.97,0.05,,0.05,,B9p Hg,,,
1,,Her,5914,15 53 19.0,C42 24 02,,4.60,C0.56,,C0.63,,F8 V Fe,,2 Hı,1
45,,Lib,5902,15 54 24.7,20 13 16,b,5.04,0.01,,0.03,,B2.5 V,,,
46,,Lib,5908,15 54 52.9,16 46 56,,4.13,C1.00,,C1.02,,G9 IIIb,,,
,ˇ,TrA,5897,15 56 47.3,63 29 09,d,2.83,C0.32,,C0.36,,F0 IV,,,
41,,Ser,5933,15 57 18.5,C15 36 08,d,3.85,C0.48,,C0.54,,F6 V,,,
5,,Sco,5928,15 58 01.8,29 16 00,db,3.87,0.20,,0.18,,B2 IV,V,,
,CL,Dra,5960,15 58 13.9,C54 41 53,b,4.96,C0.27,,C0.29,,F0 IV,,,
13,,CrB,5947,15 58 21.3,C26 49 31,sd,4.14,C1.23,,C1.17,,K2 IIIab,,,
48 FX,,Lib,5941,15 59 13.7,14 19 53,b,4.95,0.08,,0.06,,B5 IIIpe (shell),,,
6,,Sco,5944,15 59 58.5,26 09 57,cvdb,2.89,0.18,,0.18,,B1 V C B2 V,,,
,T,CrB,5958,16 00 16.7,C25 52 07,vdb,10.08,C1.34,,C2.06,,gM3: C Bep,,,
,,,5943,16 00 46.2,41 47 45,,4.99,C0.99,,C0.97,,K0 II/III,,,
,,Lup,5948,16 01 21.2,38 26 53,d,3.42,0.21,,0.23,,B2.5 IVn,,,
49,,Lib,5954,16 01 22.0,16 35 12,db,5.47,C0.52,,C0.52,,F8 V,,,
7,ı,Sco,5953,16 01 25.8,22 40 23,dbm,2.29,0.12,,0.09,,B0.3 IV,,,
13,,Dra,5986,16 02 14.3,C58 30 59,b,4.01,C0.53,,C0.55,,F8 IV,V,,
8 ˇ 1,,Sco,5984,16 06 30.9,19 51 17,db,2.56,0.07,,0.04,,B0.5 V,,,
8 ˇ 2,,Sco,5985,16 06 31.2,19 51 04,sd,4.90,0.02,,0.00,,B2 V,,,
,ı,Nor,5980,16 07 48.3,45 13 18,,4.73,C0.23,,C0.20,,A7m,,,
,,Lup,5987,16 07 48.7,36 51 04,,4.22,0.18,,0.19,,B2.5 Vn,,,
9,! 1,Sco,5993,16 07 53.5,20 43 05,s,3.93,0.05,,C0.01,,B1 V,,,
10,! 2,Sco,5997,16 08 29.6,20 55 03,,4.31,C0.83,,C0.85,,G4 II,III,,
7,,Her,6008,16 08 54.7,C16 59 56,d,5.00,C0.93,,C0.93,,G5 III,,,
11,,Her,6023,16 09 21.2,C44 53 14,vb,4.23,0.05,,0.02,,B9p Hg Mn,,,
16,,CrB,6018,16 09 38.9,C36 26 42,db,4.73,C1.02,,C1.00,,K1 III,,IV,
19,,UMi,6079,16 10 19.3,C75 49 49,,5.48,0.09,,0.07,,B8 V,,,
14,,Sco,6027,16 13 04.4,19 30 27,dbm,4.00,C0.08,,C0.14,,B2 IVp,,,
,,Nor,6024,16 14 56.8,54 40 35,d,4.95,C1.02,,C0.99,,G8 III,,,
1,ı,Oph,6056,16 15 19.0,03 44 26,d,2.73,C1.58,,C1.82,,M0.5 III,,,
21,,UMi,6116,16 16 59.1,C75 42 43,d,4.95,C0.39,,C0.46,,F5 V,,,
,ı,TrA,6030,16 17 08.2,63 43 51,d,3.86,C1.11,,C1.03,,G2 Ib,IIa,,
2,,Oph,6075,16 19 18.1,04 44 11,d,3.23,C0.97,,C0.96,,G9.5 IIIb Fe,,,0.5
22,,Her,6092,16 20 17.9,C46 16 12,vd,3.91,0.15,,0.19,,B5 IV,,,
,,,6077,16 20 43.2,30 57 00,db,5.53,C0.47,,C0.54,,F6 III,,,

H22,,,"BRIGHT STARS,",,,,J2018.5,,,,,,,
Designation,,,BS=HR,Right,,,,,,,,,Spectral Type,
,,,,Ascension,Declination,Notes,V,B,V,V,I,,,
,,,,h m s,ı 0 00,,,,,,,,,
,2,Nor,6072,16 21 13.9,50 11 57,d,4.01,C1.08,,C1.03,,K1C III,,
20,,Sco,6084,16 22 19.0,25 38 08,vdbm,2.90,C0.30,,C0.31,,B1 III,,
20,,Her,6095,16 22 44.2,C19 06 39,db,3.74,C0.30,,C0.34,,A9 IIIbn,,
50,,Ser,6093,16 23 00.6,C00 59 12,,4.82,C0.34,,C0.39,,F1 IV,V,
,ı 1,Aps,6020,16 23 10.3,78 44 19,d,4.68,C1.68,,C2.67,,M4 IIIa,,
14,,Dra,6132,16 24 14.7,C61 28 22,db,2.73,C0.91,,C0.84,,G8 IIIab,,
4,,Oph,6104,16 25 11.3,20 04 45,,4.48,C1.00,,C0.99,,K0 II,III,
24,!,Her,6117,16 26 16.2,C13 59 31,vd,4.57,0.00,,C0.02,,B9p Cr,,
15,,Dra,6161,16 27 57.3,C68 43 41,,4.94,0.05,,C0.02,,B9.5 III,,
7,,Oph,6118,16 28 05.9,18 29 48,b,4.22,C0.22,,C0.24,,B1.5 Ve,,
,,Nor,6115,16 28 32.8,47 35 43,db,4.46,0.07,,0.04,,B4 V,,
,,TrA,6098,16 30 28.8,70 07 24,b,4.90,C0.56,,C0.64,,F9 V,,
21," ̨",Sco,6134,16 30 32.7,26 28 18,vdbn42,1.06,C1.87,,C2.90,,M1.5 Iab,,Ib
27,ˇ,Her,6148,16 31 01.0,C21 27 01,db,2.78,C0.95,,C0.94,,G7 IIIa Fe,,0.5
10,,Oph,6149,16 31 50.9,C01 56 41,dbm,3.82,C0.02,,C0.03,,A1 IV,,
8,,Oph,6147,16 32 12.0,16 39 06,d,4.29,C0.92,,C0.89,,G8C IIIa,,
,,,6143,16 32 35.7,34 44 35,,4.24,0.17,,0.17,,B2 III,IV,
9,!,Oph,6153,16 33 14.1,21 30 16,,4.45,C0.13,,C0.12,,Ap Sr Cr,,
35,,Her,6168,16 34 42.0,C42 23 59,db,4.20,0.01,,C0.02,,A0 IIIn,,
,,Aps,6102,16 36 20.7,78 56 06,b,3.86,C0.92,,C0.92,,G8/K0 III,,
23,,Sco,6165,16 37 02.2,28 15 10,s,2.82,0.21,,0.24,,B0 V,,
,,,6166,16 37 35.7,35 17 30,b,4.18,C1.54,,C1.72,,K7 III,,
13,,Oph,6175,16 38 10.8,10 36 11,,2.54,C0.04,,C0.10,,O9.5 Vn,,
